"COUNTRY_ID","CASE_ID"
"CF","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"CF","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"CF","90B115D2-6773-46F7-80AB-312A6584AB38"
"CF","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"CF","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"CG","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"CG","2CFB067A-5F18-4B05-9DAA-462920DD5FCC"
"CG","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"CG","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"CG","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"CG","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"CG","90B115D2-6773-46F7-80AB-312A6584AB38"
"CG","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"CG","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"CH","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"CH","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"CH","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"CH","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"CH","7c63e463-f800-0010-198d-f651ebf2e8df"
"CH","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"CH","8C5392AE-7745-4C44-A03C-34A786583C4D"
"CH","90B115D2-6773-46F7-80AB-312A6584AB38"
"CH","9E108902-1DC4-4268-BAC5-ECAAF440860D"
"CH","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"CH","B43D4325-1823-43E8-B597-B4CACEA58772"
"CH","b46cb16e-ff00-0010-f998-e6d4f53ede5b"
"CH","B951C131-3FA1-4BF8-B9D8-48F3DD8E3D2D"
"CH","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"CI","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"CI","2CFB067A-5F18-4B05-9DAA-462920DD5FCC"
"CI","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"CI","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"CI","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"CI","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"CI","90B115D2-6773-46F7-80AB-312A6584AB38"
"CI","a4adc3a3-fa00-0010-47a9-dc2f6cb600ab"
"CI","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"CI","B951C131-3FA1-4BF8-B9D8-48F3DD8E3D2D"
"CI","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"CI","EAC7E0B5-4AA5-4491-8ED6-DCB7C5D5D930"
"CL","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"CL","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"CL","389C54F4-2517-490C-88C2-B5F0E5CDA9FC"
"CL","3E204BF1-9CA5-4969-AC0B-7346B9D4F71C"
"CL","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"CL","63752384-8F26-4295-ABFB-60936634EA2F"
"CL","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"CL","70a74730-fa00-0010-f79e-a45e5516407e"
"CL","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"CL","8C5392AE-7745-4C44-A03C-34A786583C4D"
"CL","90B115D2-6773-46F7-80AB-312A6584AB38"
"CL","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"CL","b46cb16e-ff00-0010-f998-e6d4f53ede5b"
"CL","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"CL","d975b6f7-fa00-0010-6aba-fe039787c6b6"
"CM","09FDF850-3009-40AB-B808-0460B97E7B33"
"CM","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"CM","2CFB067A-5F18-4B05-9DAA-462920DD5FCC"
"CM","303d9a0c-fb00-0010-648c-9fb23e17b58c"
"CM","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"CM","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"CM","4D7FDAFC-6BDC-4E02-940E-A8A3321B7E98"
"CM","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"CM","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"CM","8C5392AE-7745-4C44-A03C-34A786583C4D"
"CM","90B115D2-6773-46F7-80AB-312A6584AB38"
"CM","A3CB8A7A-C4C8-4E32-B335-CE1528AD440F"
"CM","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"CM","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"CM","ec9d0645-fa00-0010-448c-c6caae6f0465"
"CM","f7180c45-fa00-0010-d5a0-a675614ec3b5"
"CN","095FC392-36DB-496B-8BF9-05D4B4C81C94"
"CN","15EBA4B5-E053-47EC-BD1C-1B11A141FC41"
"CN","1650884a-f800-0010-b4b8-900a4f30cc93"
"CN","1705c347-f700-0010-0080-d75e54f851fd"
"CN","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"CN","32821E04-AE7D-40FD-9CA5-764CE61E90C3"
"CN","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"CN","3c0b113d-f800-0010-a691-f9fe4409bc0c"
"CN","3d75c447-f700-0010-0080-d75e54f851fd"
"CN","41B4DD62-0A15-4A92-B259-0044DACDBCA9"
"CN","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"CN","55dac247-f700-0010-0080-d75e54f851fd"
"CN","5B1264B3-05B9-480A-80FC-A6F3F13D5386"
"CN","5D3D9B47-2458-4CD6-B331-3D84FDC99C39"
"CN","5EA49197-24CF-40A0-B717-1F97FAF0EE0E"
"CN","690F0733-CB8D-413B-9D81-C8CD82EDE4F2"
"CN","6AB75E65-66AB-4804-99BA-286C7A699F56"
"CN","6B40B5C2-53AE-4BA7-8548-996D80803EE5"
"CN","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"CN","734BBACB-8A88-40A7-81E0-68D49E37B1C5"
"CN","7ba1c447-f700-0010-0080-d75e54f851fd"
"CN","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"CN","8C5392AE-7745-4C44-A03C-34A786583C4D"
"CN","90B115D2-6773-46F7-80AB-312A6584AB38"
"CN","94270D6A-7178-48BC-8389-D0276D0ADA1D"
"CN","977cc447-f700-0010-0080-d75e54f851fd"
"CN","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"CN","a67dc447-f700-0010-0080-d75e54f851fd"
"CN","A834D4A5-6491-493C-A957-59B341DD08FA"
"CN","b02fbfec-f800-0010-ffbb-d71f565c5e0b"
"CN","B2D5A5B9-674C-4195-B6D6-0C5805CFA544"
"CN","b46cb16e-ff00-0010-f998-e6d4f53ede5b"
"CN","B4736B8E-65EF-4AC4-B51C-DCC0163CEB8A"
"CN","B9D651D7-C118-4401-9047-EB14920158D1"
"CN","C1F207ED-1B68-4ED9-BDA1-FA76545744B4"
"CN","C9EEC579-57A8-4499-85DA-ADE0F9FB4045"
"CN","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"CN","E3E6831F-22AA-46D5-8541-2340572FE1A1"
"CN","e9a1c447-f700-0010-0080-d75e54f851fd"
"CN","EB20025D-D9BD-4727-9C6B-F240933D2C08"
"CN","F013FB91-1097-496C-ADB4-9B229F499DD1"
"CN","F2369B78-F0AD-44BF-A56C-92AB1EB9B33D"
"CN","FF8F0646-627B-406A-8BBB-F947E271695D"
"CO","0D099A02-6D50-442B-ABA0-10DDB460B93C"
"CO","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"CO","2CFB067A-5F18-4B05-9DAA-462920DD5FCC"
"CO","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"CO","3A871393-A3A9-4886-BCC3-756205717DC8"
"CO","3E204BF1-9CA5-4969-AC0B-7346B9D4F71C"
"CO","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"CO","63752384-8F26-4295-ABFB-60936634EA2F"
"CO","6cba0642-0301-0010-2a9d-a297495d22bc"
"CO","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"CO","7EB20DC7-0C67-4412-834C-639438FBA668"
"CO","8279624F-1C6D-4EB2-9541-1CF96C08C350"
"CO","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"CO","8C5392AE-7745-4C44-A03C-34A786583C4D"
"CO","90B115D2-6773-46F7-80AB-312A6584AB38"
"CO","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"CO","b46cb16e-ff00-0010-f998-e6d4f53ede5b"
"CO","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"CO","D5CDEC56-61DA-4123-BA6E-E00D83D7D955"
"CO","FB9BA5F6-86E3-47AF-8BC9-40D5996B9CEE"
"CR","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"CR","2CFB067A-5F18-4B05-9DAA-462920DD5FCC"
"CR","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"CR","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"CR","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"CR","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"CR","8C5392AE-7745-4C44-A03C-34A786583C4D"
"CR","90B115D2-6773-46F7-80AB-312A6584AB38"
"CR","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"CR","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"CR","D64ACEB6-6AF0-45A7-8EFB-BAEBBC60C363"
"CU","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"CU","2CFB067A-5F18-4B05-9DAA-462920DD5FCC"
"CU","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"CU","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"CU","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"CU","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"CU","8C5392AE-7745-4C44-A03C-34A786583C4D"
"CU","90B115D2-6773-46F7-80AB-312A6584AB38"
"CU","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"CU","B951C131-3FA1-4BF8-B9D8-48F3DD8E3D2D"
"CU","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"CV","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"CV","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"CV","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"CV","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"CV","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"CV","90B115D2-6773-46F7-80AB-312A6584AB38"
"CV","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"CV","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"CY","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"CY","24208D62-B6BD-47D6-8AB4-003EBF42950E"
"CY","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"CY","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"CY","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"CY","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"CY","8C5392AE-7745-4C44-A03C-34A786583C4D"
"CY","90B115D2-6773-46F7-80AB-312A6584AB38"
"CY","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"CY","b46cb16e-ff00-0010-f998-e6d4f53ede5b"
"CY","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"CZ","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"CZ","24208D62-B6BD-47D6-8AB4-003EBF42950E"
"CZ","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"CZ","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"CZ","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"CZ","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"CZ","8C5392AE-7745-4C44-A03C-34A786583C4D"
"CZ","90B115D2-6773-46F7-80AB-312A6584AB38"
"CZ","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"CZ","b46cb16e-ff00-0010-f998-e6d4f53ede5b"
"CZ","B951C131-3FA1-4BF8-B9D8-48F3DD8E3D2D"
"CZ","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"CZ","E01F7B5C-730B-4F22-BBD7-812783BF630B"
"DE","080AE659-E7D9-421A-82F9-11C8331D2B89"
"DE","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"DE","24208D62-B6BD-47D6-8AB4-003EBF42950E"
"DE","283F5D44-62B2-4626-875A-5577BA61F1C1"
"DE","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"DE","352ac447-f700-0010-0080-d75e54f851fd"
"DE","37b6c447-f700-0010-0080-d75e54f851fd"
"DE","3C301CE9-58D9-46AC-8A9B-DF560EDC6929"
"DE","41FAC5D8-EC2A-4421-977D-5D0F4F1629A0"
"DE","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"DE","54cfc447-f700-0010-0080-d75e54f851fd"
"DE","5E37E390-E450-4675-AFDC-CEFFA47712BE"
"DE","6415c547-f700-0010-0080-d75e54f851fd"
"DE","6491A300-47E3-4EEE-B8F8-0EC27E4A4279"
"DE","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"DE","75F08351-1145-451B-ABFE-BA4604251F94"
"DE","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"DE","843AA6A6-5199-4618-B99C-04869E9D3C64"
"DE","8C5392AE-7745-4C44-A03C-34A786583C4D"
"DE","90B115D2-6773-46F7-80AB-312A6584AB38"
"DE","928dc447-f700-0010-0080-d75e54f851fd"
"DE","93D8CD3B-BAB2-409C-B203-3984F7B9D21D"
"DE","9E108902-1DC4-4268-BAC5-ECAAF440860D"
"DE","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"DE","a5cbd665-0401-0010-b99c-8749beb9db18"
"DE","B43D4325-1823-43E8-B597-B4CACEA58772"
"DE","b46cb16e-ff00-0010-f998-e6d4f53ede5b"
"DE","B951C131-3FA1-4BF8-B9D8-48F3DD8E3D2D"
"DE","B97A208C-CBAB-42F4-8FD2-E351AB07B031"
"DE","c472ddaa-f700-0010-0080-d75e54f851fd"
"DE","C9F4402B-A89B-4A55-81BA-0385CEB7A156"
"DE","CA4A60FF-3930-4F50-9DA2-802FD071C520"
"DE","cd18c447-f700-0010-0080-d75e54f851fd"
"DE","cf19c547-f700-0010-0080-d75e54f851fd"
"DE","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"DE","d71497cc-fc00-0010-8ea9-e32196780e8f"
"DE","E01F7B5C-730B-4F22-BBD7-812783BF630B"
"DE","E044CF34-5895-4B4B-94B4-C874789E21E6"
"DE","e0cfc447-f700-0010-0080-d75e54f851fd"
"DE","E557F678-FAFD-4386-80DF-4E8791FA0426"
"DE","ebc3c247-f700-0010-0080-d75e54f851fd"
"DJ","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"DJ","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"DJ","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"DJ","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"DJ","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"DJ","90B115D2-6773-46F7-80AB-312A6584AB38"
"DJ","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"DJ","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"DK","1ec5c447-f700-0010-0080-d75e54f851fd"
"DK","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"DK","24208D62-B6BD-47D6-8AB4-003EBF42950E"
"DK","2e94c447-f700-0010-0080-d75e54f851fd"
"DK","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"DK","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"DK","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"DK","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"DK","8C5392AE-7745-4C44-A03C-34A786583C4D"
"DK","90B115D2-6773-46F7-80AB-312A6584AB38"
"DK","94C12729-DCE5-49F9-9B88-12312779EECF"
"DK","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"DK","a5cbd665-0401-0010-b99c-8749beb9db18"
"DK","B43D4325-1823-43E8-B597-B4CACEA58772"
"DK","B951C131-3FA1-4BF8-B9D8-48F3DD8E3D2D"
"DK","b959de29-fe00-0010-9189-d9fcd6926c27"
"DK","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"DK","dc6f39f7-fa00-0010-e088-b9d89987514e"
"DK","E447765D-F027-49EB-8A23-55A59556CA9A"
"DM","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"DM","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"DM","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"DM","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"DM","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"DM","90B115D2-6773-46F7-80AB-312A6584AB38"
"DM","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"DM","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"DO","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"DO","2CFB067A-5F18-4B05-9DAA-462920DD5FCC"
"DO","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"DO","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"DO","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"DO","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"DO","90B115D2-6773-46F7-80AB-312A6584AB38"
"DO","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"DO","A844C569-7917-45CF-9B40-881CA4F687B0"
"DO","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"DZ","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"DZ","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"DZ","42D97EED-C831-4D68-9F06-27C9F52D3530"
"DZ","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"DZ","6719272c-0601-0010-618f-802b4ac207da"
"DZ","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"DZ","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"DZ","8C5392AE-7745-4C44-A03C-34A786583C4D"
"DZ","90B115D2-6773-46F7-80AB-312A6584AB38"
"DZ","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"EC","1162DA90-7EB4-4E0B-B406-04BE45030A1A"
"EC","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"EC","2CFB067A-5F18-4B05-9DAA-462920DD5FCC"
"EC","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"EC","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"EC","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"EC","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"EC","8C5392AE-7745-4C44-A03C-34A786583C4D"
"EC","90B115D2-6773-46F7-80AB-312A6584AB38"
"EC","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"EC","b46cb16e-ff00-0010-f998-e6d4f53ede5b"
"EC","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"EE","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"EE","24208D62-B6BD-47D6-8AB4-003EBF42950E"
"EE","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"EE","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"EE","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"EE","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"EE","8C5392AE-7745-4C44-A03C-34A786583C4D"
"EE","90B115D2-6773-46F7-80AB-312A6584AB38"
"EE","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"EE","B951C131-3FA1-4BF8-B9D8-48F3DD8E3D2D"
"EE","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"EG","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"EG","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"EG","42D97EED-C831-4D68-9F06-27C9F52D3530"
"EG","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"EG","63752384-8F26-4295-ABFB-60936634EA2F"
"EG","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"EG","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"EG","8C5392AE-7745-4C44-A03C-34A786583C4D"
"EG","90B115D2-6773-46F7-80AB-312A6584AB38"
"EG","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"EG","AFED1AD3-3D1C-481F-9EAF-5F78703D1718"
"EG","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"EH","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"EH","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"EH","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"EH","6AEA3A06-FA7C-4963-A8C6-09ACFE5D4A33"
"EH","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"EH","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"EH","90B115D2-6773-46F7-80AB-312A6584AB38"
"EH","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"EH","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"ER","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"ER","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"ER","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"ER","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"ER","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"ER","90B115D2-6773-46F7-80AB-312A6584AB38"
"ER","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"ER","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"ES","02DAB320-EFB8-41CF-892A-E51A2E5513D8"
"ES","1B065827-7449-454A-B372-8D89A897D63F"
"ES","1DBC7C2A-7E4A-46A0-A303-930731AE2487"
"ES","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"ES","2359722E-FF9A-4F4A-AE78-8E9351D80ECA"
"ES","24208D62-B6BD-47D6-8AB4-003EBF42950E"
"ES","2F86589B-EBC8-4507-A625-097A3063425B"
"ES","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"ES","35031149-E14F-45A2-9C69-568A34514D50"
"ES","389C54F4-2517-490C-88C2-B5F0E5CDA9FC"
"ES","3c50e6ae-0401-0010-3694-f7446ee77178"
"ES","3E204BF1-9CA5-4969-AC0B-7346B9D4F71C"
"ES","3FE2F233-338E-4BAF-B350-EC90740D9CA4"
"ES","41FAC5D8-EC2A-4421-977D-5D0F4F1629A0"
"ES","4419DEF7-8757-41C3-9E7B-7D1DE64BDC73"
"ES","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"ES","4C694606-D8E0-460B-AEB3-EF65C2DD61CA"
"ES","4f60c447-f700-0010-0080-d75e54f851fd"
"ES","4FFFE523-2124-4E17-9ED5-16E16B9DF2E5"
"ES","5BE1D1E5-4391-4B54-A0CD-F018F0D93FDC"
"ES","5E37E390-E450-4675-AFDC-CEFFA47712BE"
"ES","616423A4-C60B-4F17-9505-BABD22273FBA"
"ES","6415c547-f700-0010-0080-d75e54f851fd"
"ES","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"ES","79855ef1-0001-0010-08a7-ab748dc4d159"
"ES","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"ES","8C5392AE-7745-4C44-A03C-34A786583C4D"
"ES","90B115D2-6773-46F7-80AB-312A6584AB38"
"ES","90D480E1-BDA6-4C35-9950-2DF0D56FF421"
"ES","93C193FC-AC34-406A-8BDF-02BF3384BECD"
"ES","93EB8F01-09F7-4976-AD44-E830F39E5662"
"ES","9ad6c447-f700-0010-0080-d75e54f851fd"
"ES","9E108902-1DC4-4268-BAC5-ECAAF440860D"
"ES","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"ES","AAAA8946-288F-4C41-B9C9-5404AC065738"
"ES","ac9ac447-f700-0010-0080-d75e54f851fd"
"ES","B2EB689E-F389-469F-81E3-2EFD215FB321"
"ES","B43D4325-1823-43E8-B597-B4CACEA58772"
"ES","b46cb16e-ff00-0010-f998-e6d4f53ede5b"
"ES","B5E8C60E-726F-4248-B2C3-0C8B34797A40"
"ES","B951C131-3FA1-4BF8-B9D8-48F3DD8E3D2D"
"ES","C444DA5C-1CA1-4AC1-865C-A807D4F05513"
"ES","C76B3FA0-6777-4D03-BA5E-461ECB5719FE"
"ES","C9F4402B-A89B-4A55-81BA-0385CEB7A156"
"ES","CFE78BA0-528F-4DDF-A43D-639B748D4D45"
"ES","D1DE4BE3-7772-41BF-9FCD-E4D6DB7F96C3"
"ES","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"ES","E01F7B5C-730B-4F22-BBD7-812783BF630B"
"ES","E668F285-6375-4119-BF4B-D38172C96661"
"ES","EA488659-AA28-47C8-A853-48F71AF88F8C"
"ES","ebd6c447-f700-0010-0080-d75e54f851fd"
"ES","ED2BB56E-FF1A-41B5-8AA0-BB54BC12B034"
"ES","F34928C2-F86D-4353-B08D-8720F3E6C247"
"ES","FEA7AA49-5162-4A7A-9129-7781D3EB4DE2"
"ET","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"ET","2CFB067A-5F18-4B05-9DAA-462920DD5FCC"
"ET","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"ET","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"ET","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"ET","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"ET","90B115D2-6773-46F7-80AB-312A6584AB38"
"ET","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"ET","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"FI","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"FI","24208D62-B6BD-47D6-8AB4-003EBF42950E"
"FI","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"FI","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"FI","5939c447-f700-0010-0080-d75e54f851fd"
"FI","5E37E390-E450-4675-AFDC-CEFFA47712BE"
"FI","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"FI","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"FI","843AA6A6-5199-4618-B99C-04869E9D3C64"
"FI","8C5392AE-7745-4C44-A03C-34A786583C4D"
"FI","90B115D2-6773-46F7-80AB-312A6584AB38"
"FI","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"FI","a5cbd665-0401-0010-b99c-8749beb9db18"
"FI","b46cb16e-ff00-0010-f998-e6d4f53ede5b"
"FI","B951C131-3FA1-4BF8-B9D8-48F3DD8E3D2D"
"FI","cd18c447-f700-0010-0080-d75e54f851fd"
"FI","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"FJ","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"FJ","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"FJ","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"FJ","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
"FJ","830829C7-F294-4A5A-B5CE-D4D100D35B1D"
"FJ","90B115D2-6773-46F7-80AB-312A6584AB38"
"FJ","A4CA8703-F310-4F72-B0D5-C1A83FBB7ADE"
"FJ","D2051F82-FAC0-4238-92F3-28D8A65BA828"
"FM","22313F7E-5DBD-4212-B525-3E3D23F1B32E"
"FM","34DABE6A-D568-44A8-9BEC-5F89438E2C35"
"FM","4B9B56F4-C976-4070-8881-E1C2E22BE0F1"
"FM","6D8E1B72-90C4-4B1B-9722-94B970FFE439"
