"COUNTRY_ID","COP_ID"
"GH","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"ES","B5B09BC2-D27A-4035-9156-7CACD47881CA                        "
"ES","7FEF6304-F89C-4521-8C32-2EE65CF54398                        "
"PK","9F77F163-12ED-474B-80F2-C1E89E2AC2A5                        "
"ES","CF547E94-B05D-4E3F-B4A4-E1318C1B61B3                        "
"AT","9FD83F49-18AB-491F-974C-D4D12220009B                        "
"DE","9FD83F49-18AB-491F-974C-D4D12220009B                        "
"CH","9FD83F49-18AB-491F-974C-D4D12220009B                        "
"NO","D107C2D5-7B0B-4582-9618-F7B0C10D55CD                        "
"EG","02C374E1-E522-4A72-A892-DAAE7AAFC27B                        "
"PT","EBF1C0F2-C704-44CF-A186-16A4FBFE5DA8                        "
"ES","EBF1C0F2-C704-44CF-A186-16A4FBFE5DA8                        "
"VE","EBF1C0F2-C704-44CF-A186-16A4FBFE5DA8                        "
"GI","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"ZZ","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"GR","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"GD","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"GU","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"GT","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"GN","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"GW","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"GY","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"HT","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"VA","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"HN","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"HK","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"HU","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"IS","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"IN","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"ID","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"XZ","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"IR","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"IQ","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"IE","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"IL","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"IT","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"JM","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"JP","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"JO","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"KZ","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"KE","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"KI","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"KP","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"KR","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"KW","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"KG","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"LA","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"LO","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"LV","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"LB","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"LS","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"LR","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"LY","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"LI","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"LT","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"LU","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MO","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MK","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MG","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MW","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MY","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MV","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"ML","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MT","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MH","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MQ","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MR","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MU","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"YT","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MX","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"FM","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MD","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MC","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MN","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"ME","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MS","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MA","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MZ","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MM","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"NA","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"NR","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"NP","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"NL","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"NC","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"NZ","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"NI","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"NE","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"NG","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"NU","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"NF","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"MP","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"NO","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"OM","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"PK","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"PW","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"PA","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"PG","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"PY","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"PE","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"PH","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"PN","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"PL","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"PT","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"PR","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"QA","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"RE","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"RO","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"ES","C9C5FDA2-76B9-4BC1-8D60-0089AF4C9DDD                        "
"ZZ","5E33717C-F95F-4BA5-BBA2-44463353D6A2                        "
"PK","0C9AC08F-0350-4914-A1B0-9582D667D60D                        "
"FR","2158E94B-B5C5-4D73-8F2E-B2CAC7234ACC                        "
"ES","2158E94B-B5C5-4D73-8F2E-B2CAC7234ACC                        "
"GB","2158E94B-B5C5-4D73-8F2E-B2CAC7234ACC                        "
"IT","7E72A130-8672-4D03-B873-A6993ECAB157                        "
"PE","37C7E399-445F-4AA5-ACDC-602750A220E3                        "
"LI","0F87DB02-6179-4966-ACF3-907187BD1D45                        "
"ID","47B042FC-5374-4EED-94FE-74674EE54626                        "
"AU","5F3E3332-741B-498C-ADEB-270C763CF77E                        "
"CA","7542DD29-77D8-4D37-906E-F12AAAF7B597                        "
"FR","20ADB58E-C208-4E91-B6C8-1D35FA08F2AD                        "
"ES","416221BF-8013-4E5D-9979-DF00F66EEF74                        "
"AR","8A653381-43F0-4170-8197-067E4D1DCD45                        "
"BR","8A653381-43F0-4170-8197-067E4D1DCD45                        "
"CN","8A653381-43F0-4170-8197-067E4D1DCD45                        "
"FR","8A653381-43F0-4170-8197-067E4D1DCD45                        "
"DE","8A653381-43F0-4170-8197-067E4D1DCD45                        "
"IN","8A653381-43F0-4170-8197-067E4D1DCD45                        "
"MX","8A653381-43F0-4170-8197-067E4D1DCD45                        "
"PL","8A653381-43F0-4170-8197-067E4D1DCD45                        "
"PT","8A653381-43F0-4170-8197-067E4D1DCD45                        "
"ES","8A653381-43F0-4170-8197-067E4D1DCD45                        "
"TR","8A653381-43F0-4170-8197-067E4D1DCD45                        "
"ES","52B911CC-9048-4A48-A553-377B8A390CF7                        "
"BE","9068DCDB-CA26-4954-AF68-9F3273ECC0BD                        "
"CN","9068DCDB-CA26-4954-AF68-9F3273ECC0BD                        "
"MA","9068DCDB-CA26-4954-AF68-9F3273ECC0BD                        "
"PL","9068DCDB-CA26-4954-AF68-9F3273ECC0BD                        "
"PT","9068DCDB-CA26-4954-AF68-9F3273ECC0BD                        "
"ES","9068DCDB-CA26-4954-AF68-9F3273ECC0BD                        "
"GB","9068DCDB-CA26-4954-AF68-9F3273ECC0BD                        "
"US","9068DCDB-CA26-4954-AF68-9F3273ECC0BD                        "
"LK","FB370A69-D244-4237-AC90-B92A4E670B63                        "
"ES","FF4C5EC6-8AA8-414F-ACF6-284C6D93CEDD                        "
"AR","C913A03F-2EC1-45B6-A570-A7905A5DAFFE                        "
"ES","7724C29D-71CC-47D4-8A6C-FFA6AE120816                        "
"SW","8B72360E-1C5B-435B-939D-5E3E00B9405C                        "
"DK","44CF745D-705C-462E-AFBE-17CC5604344E                        "
"BG","25843F07-AC09-4940-8301-166801076211                        "
"AO","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"BE","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"CG","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"DJ","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"FR","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"GA","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"KZ","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"KW","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"LU","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"NL","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"NG","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"OM","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"PT","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"QA","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"ES","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"SD","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"AE","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"GB","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"YE","DF88304F-52FF-44FF-A2D0-D11D9A160102                        "
"RU","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"RW","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SH","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"KN","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"LC","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"PM","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"VC","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"WS","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SM","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"ST","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SA","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SN","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SE","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SC","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SL","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SG","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SK","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SI","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SB","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SO","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"ZA","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"GS","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"ES","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"LK","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SD","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SR","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SJ","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SZ","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SW","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"CH","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"SY","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"TJ","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"TZ","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"TH","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"TG","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"TO","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"TT","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"TN","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"TR","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"TM","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"TC","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"TV","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"UG","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"UA","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"AE","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"GB","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"UM","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"US","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"UY","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"UZ","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"VU","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"VE","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"VN","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"VG","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"VI","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"WF","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"EH","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"YE","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"ZM","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"ZW","944CF62B-40D3-4ED0-97EF-19B41E935ED9                        "
"ZA","A08F8C5C-65B3-4BB4-B9BD-408BA7B8984A                        "
"BG","B4A6E9DB-8ED3-4F00-97EC-4C46C416DDAF                        "
"EG","3269200E-55CE-4D49-93D6-E6B8F2CE072D                        "
"JP","1567E80B-4BE5-4B72-BA27-1086D0E5CDE4                        "
"ES","CF065FAD-550A-414C-B846-1155E36F0AE7                        "
"CD","33254325-FFDE-41E3-97EF-FC7539E18F6E                        "
"FR","33254325-FFDE-41E3-97EF-FC7539E18F6E                        "
"GT","33254325-FFDE-41E3-97EF-FC7539E18F6E                        "
"HT","33254325-FFDE-41E3-97EF-FC7539E18F6E                        "
"MX","33254325-FFDE-41E3-97EF-FC7539E18F6E                        "
"ZW","33254325-FFDE-41E3-97EF-FC7539E18F6E                        "
"DK","2CD23C84-3BA1-49C8-8377-0A3DBAB2250C                        "
"FI","2CD23C84-3BA1-49C8-8377-0A3DBAB2250C                        "
"NO","2CD23C84-3BA1-49C8-8377-0A3DBAB2250C                        "
"SW","2CD23C84-3BA1-49C8-8377-0A3DBAB2250C                        "
"PL","6FC56631-15B0-4736-9D57-763D43B472E3                        "
"BG","B3B97C56-6C58-449A-9733-A7D1DF5E7A2C                        "
"FR","B3B97C56-6C58-449A-9733-A7D1DF5E7A2C                        "
"PL","B3B97C56-6C58-449A-9733-A7D1DF5E7A2C                        "
"MK","742B04C6-8736-4852-A754-2992432A8CE5                        "
"MA","5D2B2A62-4345-442E-82F8-808A72EAC88D                        "
"FR","20E078F2-4073-492F-8C4C-94498528E873                        "
"IT","B3BD571E-9670-4E3D-84EC-14433F2C2690                        "
"EG","D2C3B436-625C-496B-9952-80D8BC952CE2                        "
"IT","9E618576-E04D-40E5-9381-58CB31A6CEFF                        "
"ES","6232347A-AB59-43B4-8BC8-529AE8E48C0F                        "
"FR","ACF76B52-AF8F-49BA-ADEE-8DD90FC45D8D                        "
"BR","08D39723-E8D2-4AB0-8F66-2DD1DD3D775C                        "
"ES","986FDEB7-FC80-4E30-BFE3-F5A8A5361E23                        "
"ES","A6035B47-9627-4C0C-9BFC-CA8436AB32C6                        "
"FR","12753D71-1274-463F-B54C-99FDCB34FEC3                        "
"BR","D18E2DC4-C2DF-4792-BBD3-0061D3305D9E                        "
"CO","85B44C9A-BB34-47BC-810C-8900FF6ED1E5                        "
"CN","F0D91D5B-0AE8-40A1-BE7D-4ED205C86848                        "
"FR","A00D90F5-AF7E-4DC6-876B-CC431DDCC9B2                        "
"US","7EDBD345-DFEA-4193-8374-6F76550A0012                        "
"AU","0AF7D30A-7918-438A-BB49-B9D639528C8A                        "
"ES","77F6B60E-794A-4BD4-8392-60B4B711127B                        "
"ES","46A85097-288A-443D-BA9E-2147E0063E29                        "
"ES","126BCA56-EEF1-422E-8861-CE6905A9BA8A                        "
"TH","A4EB504D-0671-4B28-AD9C-BB33EC4643B6                        "
"IN","0AF7D30A-7918-438A-BB49-B9D639528C8A                        "
"CH","0AF7D30A-7918-438A-BB49-B9D639528C8A                        "
"AE","0AF7D30A-7918-438A-BB49-B9D639528C8A                        "
"GB","0AF7D30A-7918-438A-BB49-B9D639528C8A                        "
"US","0AF7D30A-7918-438A-BB49-B9D639528C8A                        "
"IN","E562B943-6684-4E8D-857F-953AC635E30A                        "
"ZA","E562B943-6684-4E8D-857F-953AC635E30A                        "
"AR","ECCA091B-F103-48BA-8BAA-F44751D131C2                        "
"AU","E4F8A636-1F97-40E4-9867-5D3E580A3DBB                        "
"EG","D4015BE7-6261-4415-BA0B-6FC6B4A30C82                        "
"FR","EEEAC0AB-1673-41A7-AE12-58D8BF0F1D32                        "
"LK","DC049850-BAD4-4DFC-8C65-DED38345B089                        "
"IN","C1B826A2-6972-4477-BDA1-E67F0ED0A038                        "
"BR","A6CFF3A3-3941-4691-9E27-66F65BF973CA                        "
"PL","5E4B874C-C072-4A0C-8946-8BB8D3C6ED03                        "
"PT","5E4B874C-C072-4A0C-8946-8BB8D3C6ED03                        "
"AR","AC27909D-DA71-4830-934E-AE0212971EBC                        "
"BE","A6E4D63C-B5D0-41A4-8643-73867EC674BC                        "
"FR","A6E4D63C-B5D0-41A4-8643-73867EC674BC                        "
"XZ","A6E4D63C-B5D0-41A4-8643-73867EC674BC                        "
"CO","91067112-1AB9-4C83-898E-ECF0986DC971                        "
"AU","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"BH","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"BD","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"BT","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"FR","31D3FE50-B69E-4CDF-983E-7DA31BB18D08                        "
"FR","8D1EF617-3EAC-4CAC-8AB3-7262B78B87DE                        "
"KR","23197035-59A3-485D-B2C9-86006D479924                        "
"LK","34760BEA-E94E-45B7-A81C-1F920EBF22C0                        "
"JP","B4D67907-0968-46D8-A26B-7CA2D47D3A4F                        "
"JP","A4D65ACA-27D1-4677-9B41-FA8706BBDB9F                        "
"FR","DCAEDABE-B4A1-4C5D-9B42-ECEC8B2C6A90                        "
"AR","D00B3521-FA3B-4AA9-8C02-4287114B8B07                        "
"ES","4E836224-3FFC-4E7A-87FF-50C8FD41317F                        "
"AR","5BC2C2E2-2BDA-4007-B4C1-9EF457BC170D                        "
"FR","345E1D9E-DB09-48C2-B5F7-74AE0C04AF74                        "
"CA","794B59B9-CDEF-4457-AB09-0801F9666A11                        "
"ID","F00E03FF-D435-4362-A583-6DB126FC46EA                        "
"RU","15A0F920-FF4F-4B99-8BB0-B70681D95705                        "
"FI","D289028C-6249-4B67-AE6B-6268CEB4C5EC                        "
"AR","188120C2-6389-4AD1-ABE0-09C36DEBA97D                        "
"AR","6E05A0B2-0CCA-4BBA-AA30-AB085749EC33                        "
"JP","00C1EA53-8DF1-4B19-B20E-5750B9935DEA                        "
"NG","FD5297CD-0AC1-4406-93A1-A1430D4EE062                        "
"MW","67DBDCC4-FAC5-4E63-A3B9-3D88DE61C295                        "
"AR","18A98FB3-6167-4B6C-A90F-F407AACDE3D2                        "
"AR","3C0D4092-27B1-40AA-AD34-0D2E4BA105D6                        "
"TR","3D4BCC87-0DF2-4710-B888-CDF783BF8F8D                        "
"DZ","DC06540B-C67E-45C1-9408-B98366F3CE7E                        "
"SW","D289028C-6249-4B67-AE6B-6268CEB4C5EC                        "
"BR","43332C20-FE10-43B0-AA73-C090BE076D7F                        "
"AR","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"AU","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"AT","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"BE","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"BA","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"BR","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"BG","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"CA","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"CL","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"CN","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"HR","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"CZ","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"DK","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"EE","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"FI","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"FR","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"DE","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"GR","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"HK","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"HU","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"IN","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"ID","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"IE","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"IL","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"IT","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"JP","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"KZ","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"KP","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"LV","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"LI","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"LT","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"MY","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"MX","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"NL","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"NZ","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"PH","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"PL","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"PT","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"PR","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"RO","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"RU","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"SE","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"SG","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"SK","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"SI","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"ZA","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"ES","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"SW","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"CH","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"TH","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"TR","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"UA","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"AE","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"GB","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"US","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"VE","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"VN","2239F935-B049-4BB1-98A7-3607BDC09D78                        "
"CY","AFA176D8-DDD0-40E7-9372-B9F67DA0A56C                        "
"HK","AFA176D8-DDD0-40E7-9372-B9F67DA0A56C                        "
"NL","AFA176D8-DDD0-40E7-9372-B9F67DA0A56C                        "
"US","AFA176D8-DDD0-40E7-9372-B9F67DA0A56C                        "
"US","4F5E14CF-1C07-40E7-9D1F-C254162E3DC8                        "
"FR","7E52AD2F-D14B-45F9-BDF6-B5213A6E29CE                        "
"FR","F080CC86-BF1F-456C-8944-B5848201168F                        "
"FR","47E50672-99EF-49CA-A40A-749976A45018                        "
"AR","A2693CB7-B986-4E19-99AF-D9FBBB8F1D51                        "
"ZZ","A0878879-9AD2-431F-9263-E9F9D195A1AA                        "
"FR","AE49E268-50E2-4843-86DC-6AD956DEA922                        "
"IN","9E21A052-9C53-4515-A861-D8C26EC49ECB                        "
"MX","AC47939A-954D-4B66-9982-A894AC6A6C5B                        "
"IT","CE944386-7B1C-4F30-9A62-FB72A2AA0D0E                        "
"FR","D117CE9B-A0BE-4DD7-8FDE-A2B0C7454F4C                        "
"PE","9974F079-680A-4907-996E-6204BF2FDDF3                        "
"AR","089C4E23-D1F0-464F-AD7A-C8938F2A7438                        "
"AR","3C0D4092-27B1-40AA-AD34-0D2E4BA105D6                        "
"BG","11243820-D3A2-4C77-A3D2-AFAFD0DA58D6                        "
"PL","D7D2B7AE-84EC-45D6-ABAD-5D6B92680B63                        "
"PE","7CF331E8-4BC8-4BE6-8DCB-B6F3318102F3                        "
"TH","622A727D-70D9-46E8-9670-55A4D509AC0E                        "
"MW","3FF93ACA-5CDA-4244-913F-8697C878713E                        "
"BR","77D2188B-BB88-4CFA-9C04-5748906A5839                        "
"LK","2F587D74-89ED-4E48-8DB3-24EB6A4270E4                        "
"BG","03D4C987-4AF8-4C33-959D-D1B166B322F0                        "
"BG","7317C3C6-B134-4D18-A34D-66ACF13B1172                        "
