"INTEREST_ID","CONTACT_ID","R01_ORG_NAME"
16,37876823,"Bank Republic"
16,37886823,"Bank Republic"
16,37916823,"Millstream Associates Limited"
16,37926823,"Millstream Associates Limited"
16,37936823,"Grupo Cementos de Chihuahua"
16,37946823,"Grupo Cementos de Chihuahua"
16,37956823,"International Information Center for Social Reforms"
16,37966823,"International Information Center for Social Reforms"
16,37976823,"Håndværksrådet - Danish Federation of SMEs"
16,37996823,"SUMA - Serviços Urbanos e Meio Ambiente, SA"
16,38006823,"SUMA - Serviços Urbanos e Meio Ambiente, SA"
16,38016823,"Karl Storz GmbH & Co. KG"
16,38056823,"Sociedad Industrial Dominicana, C. por A."
16,38066823,"Cerveceria Nacional Dominicana, C. por A."
16,38146823,"City of Salt"
16,38156823,"City of Salt"
16,38166823,"Australian Centre for Corporate Social Responsibility - ACCSR"
16,38176823,"City of Salt"
16,38186823,"City of Salt"
16,38206823,"MCI Group Holdings SA"
16,38246823,"Emgesa S.A. Esp"
16,38256823,"Emgesa S.A. Esp"
16,38266823,"Emgesa S.A. Esp"
16,38276823,"Betania S.A. Esp"
16,38286823,"Betania S.A. Esp"
16,38296823,"Betania S.A. Esp"
16,38306823,"World Confederation of Productivity Science"
16,38316823,"World Confederation of Productivity Science"
16,38326823,"Rasaries Ltd"
16,38356823,"Hong Kong Beijing Air Catering Ltd."
16,38376823,"World Shipping America, Inc."
16,38386823,"World Shipping America, Inc."
16,38436823,"Porto Seguro Companhia de Seguros Gerais"
16,38446823,"Centros Comerciales Carrefour SA"
16,38506823,"Interamericana Productos International, S.A."
16,38516823,"Interamericana Productos International, S.A."
16,38576823,"Dudalina SA"
16,38596823,"Hierbas Paraguayas S.A.C.I. - Hierbapar"
16,38616823,"Postgraduate Institute of Management"
16,38626823,"Postgraduate Institute of Management"
16,38636823,"PricewaterhouseCoopers"
16,38666823,"Geocell"
16,38676823,"Geocell"
16,38686823,"Gosselin Georgia"
16,38696823,"Gosselin Georgia"
16,38726823,"Sonda S.A."
16,38736823,"Sonda S.A."
16,38756823,"Maderas Condor S.A."
16,38766823,"Maderas Condor S.A."
16,38816823,"Grupo Intermark 96, S.L."
16,38836823,"Caixa de Previdência Dos Funcionários Do Banco Do Brasil"
16,38846823,"Caixa de Previdência Dos Funcionários Do Banco Do Brasil"
16,38936823,"Endesa Brasil S.A."
16,39096823,"Lingway"
16,39126823,"Groupe RG"
16,39146823,"GlobalCCU - The Global Council of Corporate Universities"
16,39156823,"Bentley College"
16,39166823,"Bentley College"
16,39176823,"BDCOM Online LTD."
16,39186823,"BDCOM Online LTD."
16,39196823,"Lotte Shopping Co., Ltd"
16,39206823,"Lotte Shopping Co., Ltd"
16,39236823,"Pancrop Commercial Co. Ltd."
16,39256823,"Pancrop Commercial Co. Ltd."
16,39266823,"SN Power Chile Inversiones Electricas Ltda."
16,39276823,"SN Power Chile Inversiones Electricas Ltda."
16,39286823,"Media Holding Georgian Times"
16,39306823,"American Industrial Ovens"
16,39316823,"American Industrial Ovens"
16,39326823,"Global Gandhian Trusteeship and Corporate Responsibility Foundation"
16,39346823,"BRAC University"
16,39356823,"BRAC University"
16,39366823,"SAB Ingenierie Informatique"
16,39376823,"SAB Ingenierie Informatique"
16,39386823,"Industrial Development Leasing Company of Bangladesh Ltd."
16,39396823,"Manufactura de Pilar S.A."
16,39406823,"Grenoble Ecole de Management"
16,39416823,"Grenoble Ecole de Management"
16,39426823,"Surgard"
16,39436823,"Surgard"
16,39476823,"Clean Air Action Group"
16,39486823,"Clean Air Action Group"
16,39496823,"Liwal Limited"
16,39506823,"Liwal Limited"
16,39526823,"BCB International Ltd."
16,39546823,"Didáctica y Administración de la Universidad Central S.A."
16,39556823,"Didáctica y Administración de la Universidad Central S.A."
16,39576823,"Centre for Strategic Research and Development of Georgia"
16,39586823,"Centre for Strategic Research and Development of Georgia"
16,39616823,"Telemig Celular S/A"
16,39626823,"Ramboll Group"
16,39656823,"University Externado de Colombia"
16,39686823,"Etrinsic Limited"
16,39696823,"BG Bolivia Corporation, Sucursal Bolivia"
16,39706823,"BG Bolivia Corporation, Sucursal Bolivia"
16,39726823,"Canadem"
16,39736823,"Canadem"
16,39756823,"Elektroncek D.D."
16,39766823,"Elektroncek D.D."
16,39796823,"Associated Press of Pakistan - APP"
16,39826823,"Arthur Lok Jack Graduate School of Business, The University of the West Indies"
16,39836823,"Arthur Lok Jack Graduate School of Business, The University of the West Indies"
16,39856823,"The Foundation for Development Cooperation"
16,39866823,"The Foundation for Development Cooperation"
16,39886823,"Sun Fai Industrial Company"
16,39896823,"Sun Fai Industrial Company"
16,39906823,"ISS Accueil et Services"
16,39916823,"ISS Accueil et Services"
16,39926823,"Agroindustrias San Jacinto SAA"
16,39936823,"Agroindustrias San Jacinto SAA"
16,39966823,"Agricola Athos S.A."
16,39976823,"Agricola Athos S.A."
16,39986823,"Asociación de Talleres y Empresas de Metalmecánica del Perú - ATEM Perú"
16,39996823,"Asociación de Talleres y Empresas de Metalmecánica del Perú - ATEM Perú"
16,40006823,"Applus Norcontrol Ltda"
16,40016823,"Corporación Pesquera Inca S.A."
16,40086823,"BP Exploration - Caspian Sea Ltd, Georgia"
16,40126823,"LTD Georgian Business Consulting"
16,40136823,"LTD Georgian Business Consulting"
16,40146823,"LTD Georgian Business Consulting"
16,40156823,"LTD Hotels and Restaurants Management Group"
16,40166823,"LTD Hotels and Restaurants Management Group"
16,40176823,"Noura S.A."
16,40186823,"OEIRAS VIVA, EM"
16,40196823,"VIP Packaging"
16,40216823,"PBU - Pension Fund of Early Childhood Teachers"
16,40246823,"Osiatis SA"
16,40296823,"HighCo Avenue"
16,40306823,"Kenya Grange Vehicle Industries Ltd."
16,40316823,"HighCo Avenue"
16,40326823,"Kenya Grange Vehicle Industries Ltd."
16,40336823,"Magadi Soda Company"
16,40346823,"Magadi Soda Company"
16,40356823,"East African Cables Ltd."
16,40366823,"East African Cables Ltd."
16,40406823,"AVIVA plc"
16,40436823,"Ministry of Foreign Affairs and Trade"
16,40446823,"Ministry of Foreign Affairs and Trade"
16,40456823,"MOCIE - Ministry of Commerce, Industry, and Energy"
16,40466823,"National Assembly, Republic of Korea"
16,40476823,"Prime Minister's Office, Republic of Korea"
16,40496823,"GLOBAL ALUMINA"
16,40506823,"Bombardier"
16,40516823,"PricewaterhouseCoopers"
16,40526823,"World Environment Center"
16,40536823,"BHP - Brugger und Partner AG"
16,40546823,"BHP - Brugger und Partner AG"
16,40556823,"The Coca-Cola Company"
16,40566823,"Reuters"
16,40586823,"DePaul University"
16,40606823,"Essent N.V."
16,40616823,"Essent N.V."
16,40626823,"GPS Interim"
16,40636823,"GE International Inc. - Agencia en Chile"
16,40646823,"GE International Inc. - Agencia en Chile"
16,40656823,"Deans Beans Organic Coffee"
16,40666823,"Somes WorldWide Uniforms"
16,40706823,"De Pury Pictet Turrettini & Co. LTD."
16,40716823,"The Dow Chemical Company"
16,40726823,"IBM"
16,40736823,"Norges Bank Investment Management"
16,40746823,"City of New York"
16,40756823,"Burson-Marsteller"
16,40766823,"World Monitors Inc."
16,40776823,"United Nations Development Programme"
16,40786823,"House of Lords"
16,40796823,"Duquesne University"
16,40806823,"Coca-Cola Enterprises Bottling Companies"
16,40816823,"Forum Empresa"
16,40826823,"International Federation of Red Cross and Red Crescent Societies to the United Nations"
16,40836823,"TV3 Network Ltd."
16,40846823,"United Nations Department of Economic and Social Affairs"
16,40856823,"Industrie- Und Handelskammer, Region Stuttgart"
16,40866823,"United Nations Economic Commission for Africa"
16,40876823,"IBM"
16,40886823,"Microsoft Corporation"
16,40906823,"Rochat and Partners"
16,40916823,"Rochat and Partners"
16,40926823,"IBM"
16,40936823,"DePaul University"
16,40956823,"Levi Strauss & Co."
16,40966823,"Levi Strauss & Co."
16,40976823,"Levi Strauss & Co."
16,40986823,"United Nations Office for the Coordination of Humanitarian Affairs"
16,40996823,"Spectrum Network"
16,41006823,"Pwani Oil Products Ltd"
16,41016823,"Pwani Oil Products Ltd"
16,41026823,"Kenya National Federation of Agricultural Producers - KENFAP"
16,41036823,"Kenya National Federation of Agricultural Producers - KENFAP"
16,41046823,"Consumer Insight Limited"
16,41056823,"Consumer Insight Limited"
16,41066823,"Federation of Kenya Employers"
16,41076823,"Federation of Kenya Employers"
16,41096823,"Guardians of the Nation Int'l - GOTNI"
16,41106823,"Stocks - Das Schweizer Anleger - Magazin"
16,41126823,"Korea Yakult Company Limited"
16,41136823,"Business Institute for Sustainable Development"
16,41146823,"BRI International Inc."
16,41166823,"International Aid And Trade"
16,41176823,"OECD - Organization for Economic Co-operation and Development"
16,41186823,"Citizens International"
16,41196823,"Ministry of Economic Affairs, State of Baden-Wuerttemberg, Federal Republic of Germany"
16,41206823,"Fortune"
16,41216823,"Global Action Network Net"
16,41226823,"U.S. Chamber of Commerce"
16,41236823,"Overseas Development Institiute/ Business Partners for Development"
16,41246823,"Deutsches Aktieninstitut"
16,41256823,"CDA - Collaborative Learning Projects"
16,41266823,"inSpire AS"
16,41276823,"South Africa Bureau of Standards - SABS"
16,41286823,"Deutsche Stiftung Friedensforschung"
16,41296823,"Austrian Consulate General - New York"
16,41306823,"e7 General Secreteriat"
16,41316823,"Etel Consulting"
16,41326823,"Etel Consulting"
16,41336823,"SNEP"
16,41346823,"SNEP"
16,41356823,"Retis Communication"
16,41366823,"Retis Communication"
16,41376823,"Grimaldi Transferts SA"
16,41386823,"Haco Industries - K - LTD"
16,41406823,"A.Z. Industries LTD"
16,41416823,"I.D. 6"
16,41436823,"Conseil Marketing Publicite SA - CMP"
16,41466823,"DICA A/S"
16,41476823,"DICA A/S"
16,41486823,"Korea Green Foundation"
16,41496823,"Korea Green Foundation"
16,41546823,"Shirosawa Company SAIC"
16,41616823,"CGF Bourse"
16,41626823,"CGF Bourse"
16,41646823,"Global Operational Resources Group Inc."
16,41656823,"Global Entrepreneurs Africa"
16,41666823,"Global Entrepreneurs Africa"
16,41686823,"Korea Rail Network Authority"
16,41696823,"Rosia Montana Gold Corporation"
16,41706823,"Adviser Publicity S.A."
16,41716823,"Adviser Publicity S.A."
16,41736823,"ThyssenKrupp Ascenseurs"
16,41756823,"Chamber Hunt Financial Services LLC"
16,41776823,"CorpBrasil Comunicação  Corporativa"
16,41836823,"INA - Industrija Nafte d.d. Zagreb"
16,41846823,"Arab Bangladesh Bank Limited"
16,41856823,"Arab Bangladesh Bank Limited"
16,41866823,"MIFTAH S.A."
16,41876823,"Groupe d'Enseignement et de recherches G.E.R. S.A."
16,41886823,"Groupe d'Enseignement et de recherches G.E.R. S.A."
16,41936823,"Commercial Bank of Ceylon Ltd."
16,42006823,"ABB Ltd."
16,42016823,"Ibero-American Secretariat"
16,42026823,"Ibero-American Secretariat"
16,42076823,"UNESCO"
16,42086823,"UNESCO"
16,42096823,"Antipodean Equity"
16,42176823,"ABN - AMRO"
16,42186823,"UN System Influenza Coordination"
16,42196823,"Equity Life Insurance Company Ltd."
16,42206823,"Merieux Alliance"
16,42216823,"UN - OHRLLS"
16,42226823,"United Nations Information Centre - UNIC - Japan"
16,42236823,"United Nations"
16,42246823,"United Nations Relief and Works Agency for Palestine Refugees in the Near East"
16,42256823,"United Nations Development Programme"
16,42266823,"United Nations Development Programme"
16,42276823,"United Nations, Office of Internal Oversight Services"
16,42286823,"United Nations, Office of Internal Oversight Services"
16,42296823,"United Nations, Office of Internal Oversight Services"
16,42306823,"United Nations, Office of Internal Oversight Services"
16,42316823,"United Nations World Food Programme"
16,42326823,"United Nations World Food Programme"
16,42356823,"United Nations, Inter-Agency Secretariat of the International Strategy for Disaster Reduction"
16,42366823,"United Nations Institute for Training and Research"
16,42376823,"United Nations Procurement Division"
16,42386823,"United Nations, Economic and Social Commission for Western Asia - ESCWA"
16,42396823,"United Nations Conference on Trade and Development"
16,42406823,"United Nations, Office of Central Support Services"
16,42416823,"United Nations Department of Economic and Social Affairs"
16,42426823,"United Nations, Chief Executive Board"
16,42436823,"United Nations Association of the United States of America"
16,42476823,"Kiria"
16,42486823,"Kiria"
16,42516823,"Tata Motors Ltd."
16,42536823,"Tbilisi Marriott Hotel and Courtyard by Marriott Tbilisi"
16,42546823,"Tbilisi Marriott Hotel and Courtyard by Marriott Tbilisi"
16,42556823,"Sun Microsystems"
16,42606823,"Sigdo Koppers"
16,42616823,"Sigdo Koppers"
16,42626823,"Ethicity"
16,42646823,"AECA"
16,42656823,"Universidad Militar Nueva Granada"
16,42666823,"Universidad Militar Nueva Granada"
16,42676823,"Diani Flowers and Landscaping Limited"
16,42686823,"Cabinet Daniele Legrand"
16,42696823,"Cabinet Daniele Legrand"
16,42706823,"Cornerstone Media Ltd."
16,42716823,"Cornerstone Media Ltd."
16,42726823,"JSC Kredobank"
16,42736823,"JSC Kredobank"
16,42766823,"MediClubGeorgia Co. Ltd. - Medical Service Company"
16,42786823,"LTD Tserovani"
16,42796823,"AZRA d.o.o. - Varazdin County Development Agency"
16,42806823,"AZRA d.o.o. - Varazdin County Development Agency"
16,42816823,"American College of Management and Technology"
16,42856823,"Tele2 d.o.o."
16,42866823,"Rhea d.o.o. Licensee of Fedex Express Corporation"
16,42876823,"Rhea d.o.o. Licensee of Fedex Express Corporation"
16,42886823,"Hrvatska Banka Za Obnovu I Razvitak - Croatian Bank for Reconstruction and Development"
16,42906823,"Hartmann Ltd. Koprivnica"
16,42926823,"British Croatian Business Network"
16,42936823,"British Croatian Business Network"
16,42946823,"Nordic Chamber of Commerce in Croatia"
16,42956823,"Nordic Chamber of Commerce in Croatia"
16,42986823,"Johnson and Johnson S.E. d.o.o."
16,42996823,"Podravka d.d."
16,43006823,"Podravka d.d."
16,43026823,"Lentati & Partners SRL"
16,43036823,"Privredna Banka Zagreb"
16,43046823,"Privredna Banka Zagreb"
16,43056823,"Vindija D.D."
16,43066823,"Vindija D.D."
16,43106823,"Sic Communication"
16,43116823,"Government Consulting Organisation Ltd."
16,43126823,"Government Consulting Organisation Ltd."
16,43136823,"Trelleborg AB"
16,43146823,"Trelleborg AB"
16,43156823,"Caisse des Dépôts"
16,43166823,"Maqaleed Co."
16,43176823,"Maqaleed Co."
16,43206823,"VIPnet d.o.o."
16,43216823,"HuMan Bulgaria"
16,43226823,"Hill Communications"
16,43256823,"Dreamcom Corporation"
16,43266823,"Dogus Group"
16,43276823,"Dogus Group"
16,43326823,"The Value Brand Company de Argentina SCA"
16,43356823,"Silver Mountain School of Hotel Management"
16,43386823,"SDT Voyage et Privilege"
16,43396823,"SDT Voyage et Privilege"
16,43416823,"Globelite"
16,43426823,"Globelite"
16,43436823,"KT Freetel, Co. Ltd"
16,43446823,"KT Freetel, Co. Ltd"
16,43456823,"ERBIL Project Consulting and Engineering Co., Ltd."
16,43466823,"ERBIL Project Consulting and Engineering Co., Ltd."
16,43476823,"IFG Langues"
16,43486823,"Vukmir and Associates, Law Firm"
16,43496823,"JADRAN - Galenic Laboratory"
16,43506823,"JADRAN - Galenic Laboratory"
16,43516823,"Pilgrim A/S"
16,43536823,"Human Management Systems, S.A."
16,43556823,"Sanitas S.A. de Seguros"
16,43566823,"Women Together"
16,43576823,"Women Together"
16,43616823,"FIMA Group"
16,43626823,"FIMA Group"
16,43656823,"Korea Hydro and Nuclear Power Corporation Co., Ltd - KHNP"
16,43666823,"Korea Hydro and Nuclear Power Corporation Co., Ltd - KHNP"
16,43676823,"Alstom Croatia Ltd."
16,43686823,"Alstom Croatia Ltd."
16,43726823,"Amboh Young Farmers Common Inititaive Group - AMYOFACIG"
16,43736823,"Amboh Young Farmers Common Inititaive Group - AMYOFACIG"
16,43746823,"Infotel Conseil"
16,43756823,"Infotel Conseil"
16,43786823,"Intervida World Alliance - INWA"
16,43796823,"Intervida World Alliance - INWA"
16,43806823,"Premisa d.o.o."
16,43816823,"Premisa d.o.o."
16,43826823,"Business to Business Integration Brazil"
16,43836823,"Business to Business Integration Brazil"
16,43846823,"MGE UPS Systems"
16,43856823,"MGE UPS Systems"
16,43866823,"Charitable Foundation Democratic Society"
16,43876823,"Charitable Foundation Democratic Society"
16,43906823,"Croatian Association of Professionals in Nature and Environment Protection"
16,43916823,"American Express Voyages d'Afaires"
16,43926823,"American Express Voyages d'Afaires"
16,43936823,"Croatian Business Council for Sustainable Development - HR BCSD"
16,43946823,"Croatian Business Council for Sustainable Development - HR BCSD"
16,43956823,"Provider LTDA"
16,43966823,"Provider LTDA"
16,43976823,"AGF"
16,43986823,"AESE - Escola de Direccao e Negocios"
16,43996823,"AESE - Escola de Direccao e Negocios"
16,44006823,"Cotrugli Business Academy"
16,44016823,"Cotrugli Business Academy"
16,44026823,"COMBIS d.o.o."
16,44046823,"It In the Loop, Inc."
16,44056823,"COMBIS d.o.o."
16,44066823,"It In the Loop, Inc."
16,44076823,"Banco del Desarrollo"
16,44096823,"Croatian Employers' Association - CEA"
16,44106823,"Croatian Employers' Association - CEA"
16,44116823,"CB Richard Ellis"
16,44136823,"SOC-SMG, Inc."
16,44146823,"SOC-SMG, Inc."
16,44156823,"S.M.S. d.o.o."
16,44166823,"S.M.S. d.o.o."
16,44196823,"Korea Gas Safety Corporation"
16,44216823,"American Chamber of Commerce in Armenia"
16,44226823,"American Chamber of Commerce in Armenia"
16,44236823,"Elvin Tekstil Sanayi Ve Ticaret A.S."
16,44246823,"Elvin Tekstil Sanayi Ve Ticaret A.S."
16,44276823,"Jadranski Naftovod, Joint Stock Company"
16,44286823,"Jadranski Naftovod, Joint Stock Company"
16,44296823,"Coca-Cola Beverages Hrvatska d.d."
16,44306823,"Invensys Plc"
16,44316823,"Coca-Cola Beverages Hrvatska d.d."
16,44326823,"2Moro SAS"
16,44336823,"2Moro SAS"
16,44346823,"Ste Setrim"
16,44356823,"Spona Communications"
16,44366823,"Workability International"
16,44376823,"Workability International"
16,44406823,"Mater A/S"
16,44446823,"Fundación Andaluza Fondo de Formacion y Empleo"
16,44466823,"CIFF Centro Internacional de Formación Financiera"
16,44476823,"CIFF Centro Internacional de Formación Financiera"
16,44486823,"iA Soft Aragón S.L."
16,44506823,"iA Soft Aragón S.L."
16,44516823,"Fundación Nortempo"
16,44526823,"Fundación Nortempo"
16,44536823,"Inficron Inc."
16,44546823,"IE Business School"
16,44556823,"IE Business School"
16,44576823,"Deloitte d.o.o. Croatia"
16,44596823,"Nigergold Ventures Limited"
16,44606823,"Companhia de Saneamento Basico do Estado de Sao Paulo"
16,44616823,"Companhia de Saneamento Basico do Estado de Sao Paulo"
16,44626823,"T-Hrvatski Telekom"
16,44636823,"T-Hrvatski Telekom"
16,44656823,"Selectio Ltd."
16,44666823,"Selectio Ltd."
16,44686823,"FONDACTION"
16,44696823,"CLIMESPACE"
16,44706823,"CLIMESPACE"
16,44716823,"Tau on-line Ltd."
16,44726823,"Tau on-line Ltd."
16,44736823,"Global Phoning Group"
16,44746823,"Global Phoning Group"
16,44756823,"Korea Southern Power Co., Ltd."
16,44766823,"Korea Southern Power Co., Ltd."
16,44776823,"Croatian Chamber of Economy"
16,44786823,"Croatian Chamber of Economy"
16,44796823,"Sympatico"
16,44806823,"Specialty Tea Institute"
16,44816823,"Excelhigh"
16,44836823,"Fundación Economistas sin Fronteras"
16,44856823,"Transportadora de Electricidad S.A. - TDE S.A."
16,44866823,"ECOFUTURO SA Fondo Financiero Privado"
16,44876823,"ECOFUTURO SA Fondo Financiero Privado"
16,44886823,"Fundación Amigos de la Naturaleza"
16,44906823,"Transierra S.A."
16,44916823,"Fundación Universidad Privada de Santa Cruz de la Sierra - UPSA"
16,44936823,"Fundación Emprender"
16,44996823,"Alight Foundation"
16,45006823,"Alight Foundation"
16,45016823,"Puls Market, Media and Public Opinion Ltd."
16,45026823,"Puls Market, Media and Public Opinion Ltd."
16,45076823,"CIES-ISTCE - Observatorio de Etica na Vida Publica"
16,45086823,"CIES-ISTCE - Observatorio de Etica na Vida Publica"
16,45116823,"Groupe Fareneit"
16,45126823,"Groupe Fareneit"
16,45136823,"Scandinavian Water Technology A/S"
16,45146823,"Scandinavian Water Technology A/S"
16,45156823,"TDLC"
16,45166823,"TDLC"
16,45176823,"Associacao dos Trabalhadores da Industria de Petroleo e Gas - AEPETRO"
16,45186823,"Associacao dos Trabalhadores da Industria de Petroleo e Gas - AEPETRO"
16,45196823,"Gartner Lee Limited"
16,45206823,"Gartner Lee Limited"
16,45216823,"CGL - Cie Generale de Location"
16,45226823,"CGL - Cie Generale de Location"
16,45256823,"Kapital Network d.o.o."
16,45266823,"Kapital Network d.o.o."
16,45276823,"Jalma"
16,45286823,"Dalekovod d.d."
16,45296823,"Dalekovod d.d."
16,45306823,"Centre of Small and Medium Entrepreneurship Development NGO"
16,45336823,"PBZ Card d.o.o."
16,45346823,"PBZ Card d.o.o."
16,45356823,"PBZ Card d.o.o."
16,45396823,"BOSNALIJEK d.d."
16,45406823,"BOSNALIJEK d.d."
16,45436823,"SABMiller Plc"
16,45446823,"SUE Vodokanal of Saint Petersburg"
16,45466823,"Union des Couveuses"
16,45476823,"Hrvatska Elektroprivreda"
16,45486823,"Hrvatska Elektroprivreda"
16,45496823,"MC Mutual"
16,45516823,"MC Mutual"
16,45526823,"Colegio Oficial de Aparejadores y/o Arquitecos Tecnicos de Madrid"
16,45536823,"Colegio Oficial de Aparejadores y/o Arquitecos Tecnicos de Madrid"
16,45546823,"Ecole des mines de Nantes"
16,45556823,"Ecole des mines de Nantes"
16,45576823,"AIESEC no Brasil"
16,45586823,"AIESEC no Brasil"
16,45596823,"Confederation of Employers of Ukraine"
16,45606823,"Confederation of Employers of Ukraine"
16,45616823,"Camara Nacional de Comercio y Servicios de Paraguay"
16,45646823,"Coca-Cola Enterprises Inc."
16,45666823,"Agrani Bank"
16,45676823,"Agrani Bank"
16,45776823,"Alter Company"
16,45806823,"Serviporteo del Centro, S.A.de C.V."
16,45816823,"Feged Business Advisors"
16,45826823,"Tana Netting Company Limited"
16,45836823,"Tana Netting Company Limited"
16,45846823,"Brasil Telecom S.A"
16,45856823,"Brasil Telecom S.A"
16,45866823,"Elektro Maribor d.d."
16,45876823,"Elektro Maribor d.d."
16,45886823,"J.C. Newman Cigar Company"
16,45896823,"J.C. Newman Cigar Company"
16,45926823,"Danfoss Group"
16,45936823,"Deloitte South Africa"
16,45946823,"Deloitte South Africa"
16,45956823,"Nirmal Manufacturing and Allied Industries Ltd."
16,45966823,"Richter Media Group"
16,45986823,"Richter Media Group"
16,45996823,"Zagreb Airport, Ltd."
16,46006823,"Zagreb Airport, Ltd."
16,46026823,"Financiere de Champlain"
16,46036823,"Financiere de Champlain"
16,46046823,"SOSEMBAL"
16,46056823,"CSTM"
16,46066823,"CSTM"
16,46076823,"Bulgarian Industrial Association - Union of the Bulgarian Business"
16,46086823,"Groupe Moselle Viellemard"
16,46096823,"Alliance D'Assurances"
16,46106823,"Alliance D'Assurances"
16,46126823,"INSEEC Business School"
16,46176823,"Unimed Grande Florianopolis"
16,46186823,"Unimed Grande Florianopolis"
16,46196823,"O.M. Garcia Filho and CIA. Ltd."
16,46206823,"O.M. Garcia Filho and CIA. Ltd."
16,46216823,"Buranello e Passos"
16,46276823,"Electrical Industries Limited"
16,46286823,"Electrical Industries Limited"
16,46296823,"Bank PHB - Platinum Habib Bank Plc."
16,46306823,"Bank PHB - Platinum Habib Bank Plc."
16,46316823,"Bank PHB - Platinum Habib Bank Plc."
16,46326823,"Total Gas y Electricidad Argentina"
16,46336823,"Total Gas y Electricidad Argentina"
16,46346823,"UAC of Nigeria Plc"
16,46356823,"UAC of Nigeria Plc"
16,46366823,"Serck Controls Ltd"
16,46376823,"ABBEYS European Financial Advisory Ltd."
16,46386823,"ABBEYS European Financial Advisory Ltd."
16,46396823,"Makstil A.D. Skopje"
16,46406823,"Makstil A.D. Skopje"
16,46436823,"Beijing Citynet Technology Development Co., Ltd"
16,46446823,"Beijing Citynet Technology Development Co., Ltd"
16,46456823,"Lift modus d.o.o"
16,46466823,"Ernst and Young d.o.o. - Croatia"
16,46476823,"Ernst and Young d.o.o. - Croatia"
16,46486823,"Sekap S.A."
16,46496823,"Sekap S.A."
16,46506823,"Asociacion Colombiana de Facultades de Administracion - ASCOLFA"
16,46516823,"Asociacion Colombiana de Facultades de Administracion - ASCOLFA"
16,46526823,"EDHEC Business School"
16,46566823,"EDHEC Business School"
16,46576823,"Rongzhong Investment Group Co. Ltd."
16,46586823,"Rongzhong Investment Group Co. Ltd."
16,46596823,"SIA - Screen Imagination Agency"
16,46606823,"SIA - Screen Imagination Agency"
16,46626823,"Overgas Inc."
16,46636823,"Overgas Inc."
16,46646823,"Kazakh-German Joint Venture Becker and Co."
16,46666823,"The InnerWork Company"
16,46676823,"TeenWork"
16,46686823,"Faculty of Economics and Business"
16,46696823,"Faculty of Economics and Business"
16,46726823,"SANICLIM SAS"
16,46736823,"Corpore Governanca Condominial Ltda"
16,46756823,"S.O.S. Natureza do Brasil"
16,46766823,"Mandat International"
16,46796823,"Banco del Estado de Chile"
16,46806823,"Hager SE"
16,46816823,"Hager SE"
16,46826823,"Holmen AB"
16,46836823,"Holmen AB"
16,46846823,"Asset Management of Humane Developing Programs Limited"
16,46856823,"Asset Management of Humane Developing Programs Limited"
16,46866823,"United Nations Association"
16,46876823,"United Nations Association"
16,46896823,"C.I.T.I.S. Soc. Coop."
16,46906823,"C.I.T.I.S. Soc. Coop."
16,46916823,"Sene Carreaux Keur Khadim"
16,46926823,"Sene Carreaux Keur Khadim"
16,46936823,"Afriland First Bank"
16,46966823,"IFOK"
16,46996823,"Unimed Amparo Cooperativa de Trabalho Medico"
16,47006823,"Unimed Amparo Cooperativa de Trabalho Medico"
16,47016823,"CIES - The Food Business Forum"
16,47026823,"CIES - The Food Business Forum"
16,47036823,"Federation of Egyptian Industries"
16,47046823,"Federation of Egyptian Industries"
16,47076823,"Wal-Mart"
16,47086823,"Confederation Suisse"
16,47096823,"The Netherlands - Ministry of Economic Affairs"
16,47106823,"Tesco Stores Limited"
16,47116823,"Permanant Representation of the Kingdom of the Netherlands"
16,47126823,"Lenovo - newsletter"
16,47136823,"Carnegie Council"
16,47146823,"Center for the Study of the Presidency"
16,47156823,"United Nations Office of the Under-Secretary-General for Political Affairs"
16,47166823,"US - ASEAN"
16,47176823,"Permanent Mission of Sweden to the United Nations"
16,47186823,"Mission of Brazil to the United Nations"
16,47196823,"Permanent Mission of Italy to the United Nations"
16,47206823,"Permanent Mission of the Kingdom of the Netherlands to the United Nations"
16,47216823,"Merrill Lynch"
16,47226823,"House of Commons"
16,47236823,"Virtcom Consulting"
16,47246823,"Fondation pour Geneve"
16,47256823,"Pictet"
16,47266823,"De Pury Pictet Turrettini & Co. LTD."
16,47276823,"ENRESA Empresa Nacional de Residuos Radioactivos, S.A."
16,47336823,"APEX-CI - Cote d'Ivoire Export Promotion Agency - NEPAD BUSINESS GROUP"
16,47376823,"Secretariat of the Permanent Forum on Indigenous Issues"
16,47386823,"Latham & Watkins LLP"
16,47396823,"Barclays Capital"
16,47406823,"Winston Advertising Agency"
16,47416823,"International Labour Office"
16,47426823,"The New York Times"
16,47436823,"The New York Times"
16,47446823,"United Nations Office for the Coordination of Humanitarian Affairs"
16,47466823,"Virtcom Enterprises"
16,47476823,"Virtcom Enterprises"
16,47496823,"Marks Paneth and Shron"
16,47546823,"Tian Lue Holding Co., Ltd."
16,47556823,"Tian Lue Holding Co., Ltd."
16,47566823,"Teck Resources"
16,47576823,"Teck Resources"
16,47586823,"Korean Human Rights Foundation"
16,47596823,"Korean Human Rights Foundation"
16,47606823,"Oryx Enterprises"
16,47626823,"ILANTUS Technologies Pvt. Ltd."
16,47636823,"ILANTUS Technologies Pvt. Ltd."
16,47646823,"Beijing Manwu Culture Media Co. Ltd."
16,47656823,"Beijing Manwu Culture Media Co. Ltd."
